tempo,biomassa,substrato,temperatura,ph,concentracao_n,concentracao_p,concentracao_dqo,eficiencia_remocao_n,eficiencia_remocao_p,eficiencia_remocao_dqo
4.878048780487805,1.240987983701249,96.09161359215406,24.67742857666798,6.381524644560959,40.09990408301197,8.523134766472957,844.5820969800893,19.80019183397605,14.76865233527044,15.541790301991062
5.121951219512195,0.9999431308041802,95.71738997003568,25.80810171362908,6.339771693457862,39.23451222440478,8.390486018855661,830.2413421168926,21.53097555119043,16.09513981144339,16.975865788310742
5.365853658536585,1.1629901281827066,99.52608267029815,28.77237180242106,7.260970782808449,38.33319563701673,8.251632744700977,815.1539726509598,23.333608725966545,17.483672552990235,18.48460273490402
5.609756097560975,0.9760229126299709,100.39053495739633,25.349155625663677,7.148492336616593,37.401224143116856,8.107280197734124,799.3842138252775,25.197551713766288,18.92719802265877,20.061578617472257
5.853658536585366,1.2705235610997487,97.29717954482976,25.51510078144553,7.125246425172938,36.444796844857414,7.9582860300203695,783.0135799184022,27.110406310285175,20.41713969979631,21.698642008159776
6.097560975609756,1.5266592745140397,99.19811628263992,24.851108168467665,7.173224104748488,35.47091026697024,7.805645919450109,766.1399689248153,29.058179466059507,21.943540805498905,23.386003107518473
6.341463414634147,1.405567848891284,97.65173892134379,21.162457569401916,6.659987639210755,34.48717435589472,7.650471014737575,748.875880070907,31.025651288210554,23.49528985262425,25.112411992909305
6.585365853658536,1.8478449757616486,95.36434974660472,24.946972249101567,7.116126848580501,33.50158445481004,7.493957901614282,731.3457731392325,32.996831090379914,25.060420983857178,26.86542268607675
6.829268292682927,1.7944562335055312,97.09362326803824,25.120460419882054,7.14653623664934,32.52226245923098,7.337352574827618,713.682669130507,34.95547508153804,26.62647425172382,28.6317330869493
7.073170731707317,2.002228959551123,99.15493771391239,29.926484224970572,6.642824290986816,31.557184344820666,7.181910592603646,696.0241708868892,36.88563131035867,28.180894073963543,30.397582911311076
7.317073170731707,2.089369337459195,95.70892660196995,24.615278070437753,7.932887255572378,30.6139134116482,7.028856078108177,678.5081480618644,38.77217317670361,29.711439218918233,32.14918519381355
7.560975609756097,2.7314335880166145,98.60733140939837,25.603094684667226,7.236916460455894,29.69935844124711,6.879342425377239,661.2683722833875,40.60128311750578,31.206575746227617,33.87316277166125
7.804878048780488,2.5105738381804854,89.93396322556437,24.930576460589513,6.404348251398676,28.819573449877943,6.734417421626075,644.4303979242422,42.360853100244114,32.65582578373925,35.55696020757577
8.048780487804878,2.4539279754521823,96.51286468626373,22.662643924760935,7.328276804316915,27.97961121722361,6.594995030172845,628.1079592466469,44.04077756555278,34.05004969827156,37.18920407533531
8.292682926829269,2.9809539780762204,94.74120414516517,27.285645629030043,6.5126591648863394,27.183437011391053,6.461835362922002,612.4000994930327,45.63312597721789,35.38164637077998,38.75999005069672
8.536585365853659,2.7209412904480197,93.67176525818381,26.503866065373547,7.393542301871226,26.433902850240486,6.335533524536238,597.3891706587171,47.13219429951903,36.64466475463761,40.2610829341283
8.78048780487805,3.152216723576346,94.16263354392021,26.582063894086094,7.579297789503702,25.73277715123281,6.216517163426643,583.1397563448587,48.53444569753437,37.834828365733564,41.68602436551413
9.024390243902438,2.859584933243272,89.72182425475977,23.18122509041052,6.5896588408241445,25.080820436573003,6.105051835815203,569.6984869519632,49.83835912685399,38.949481641847974,43.03015130480368
9.268292682926829,3.1218842318492515,92.9856133410671,27.805588621872197,7.481688064622161,24.477895262969678,6.001252761435648,557.0946472353043,51.044209474060644,39.98747238564352,44.29053527646957
9.512195121951219,3.5571398562335172,93.87868992490411,22.19629787441544,7.206390463468249,23.92309777417752,5.9051012598581,545.3414278229222,52.15380445164496,40.948987401419004,45.46585721770778
9.75609756097561,3.7894049844486286,95.87236475258395,26.17371418760054,7.411030079997245,23.414898981425775,5.816464097149401,534.4376471760228,53.17020203714845,41.835359028505984,46.556235282397715
10.0,3.7932216356242257,91.64556360468023,29.380911251619956,7.948396491326974,22.95128563818811,5.735114102025765,524.3697671210483,54.09742872362378,42.64885897974236,47.56302328789517
