tempo,biomassa,substrato,temperatura,ph,concentracao_n,concentracao_p,concentracao_dqo,eficiencia_remocao_n,eficiencia_remocao_p,eficiencia_remocao_dqo
0.7073170731707317,0.5189290837126084,0.7712775899295066,1.0,0.2548691259402564,0.33270395406618675,0.3535623032467306,0.37494760740230076,0.6672960459338133,0.6464376967532695,0.6250523925976993
0.7317073170731707,0.5423354895599959,0.4895221380526441,0.3939764946791801,0.9911483942513412,0.29623710964698463,0.316159457013869,0.3366870635108303,0.7037628903530155,0.683840542986131,0.6633129364891696
0.7560975609756098,0.7147976338543414,0.726503775578106,0.5066891384274521,0.5939361016258654,0.26088042404844036,0.2796219123276305,0.2990299306993132,0.7391195759515597,0.7203780876723694,0.7009700693006868
0.7804878048780488,0.6554734369192479,0.017345072211926653,0.4299529245262322,0.1187633940823633,0.22686794547592143,0.2442057232105031,0.26225045950045567,0.7731320545240786,0.7557942767894968,0.7377495404995442
0.8048780487804879,0.6402580329420837,0.555254351578075,0.17117546697622177,0.6460783062912412,0.19439501433916748,0.21013424033962458,0.22659708158022654,0.8056049856608325,0.7898657596603754,0.7734029184197736
0.8292682926829269,0.7818202433166831,0.4103984587460115,0.6986729160319769,0.1805798188011531,0.16361492786175555,0.17759321680287862,0.19228613876245434,0.8363850721382443,0.8224067831971212,0.8077138612375455
0.853658536585366,0.7119793424829042,0.322958161234529,0.6094696771121416,0.6833273663017999,0.1346379450243578,0.14672808188253442,0.15949751389856456,0.8653620549756423,0.8532719181174653,0.8405024861014357
0.878048780487805,0.8278224001118106,0.36309291738211436,0.618392268494593,0.7893438308258748,0.10753243282753223,0.1176433425760785,0.12837227803713233,0.8924675671724677,0.8823566574239214,0.8716277219628676
0.9024390243902438,0.7492198209996412,0.0,0.23034703114759264,0.2245259412897486,0.08232779305177619,0.09040389444421927,0.09901228674794381,0.9176722069482237,0.9095961055557807,0.9009877132520563
0.9268292682926829,0.8196749186712793,0.2668564723010832,0.7579998685021387,0.7336349090222674,0.05901871214088094,0.06503789442174496,0.07148150721554128,0.940981287859119,0.9349621055782549,0.9285184927844586
0.9512195121951221,0.9365870785249318,0.3398768974435341,0.11796407583455054,0.5765139607354403,0.037570247021847546,0.04154077746038775,0.04580875195108318,0.9624297529781525,0.9584592225396122,0.9541912480489169
0.975609756097561,0.9989748255798457,0.5028852957686994,0.5717984227049877,0.693308188041883,0.017923287004777088,0.019879984387807626,0.021991440099465874,0.9820767129952229,0.9801200156121921,0.9780085599005339
1.0,1.0,0.15729027917284222,0.9377485949333622,1.0,0.0,0.0,0.0,1.0,1.0,1.0
